"wallMessages","robotMessages","tick"
133986.0,95379.0,5656.0
133986.0,95379.0,5657.0
133986.0,95379.0,5658.0
133986.0,95379.0,5659.0
133986.0,95379.0,5660.0
133986.0,95379.0,5661.0
133986.0,95379.0,5662.0
133986.0,95379.0,5663.0
133986.0,95379.0,5664.0
133986.0,95379.0,5665.0
133986.0,95379.0,5666.0
133986.0,95379.0,5667.0
133986.0,95379.0,5668.0
133986.0,95379.0,5669.0
133986.0,95379.0,5670.0
133986.0,95379.0,5671.0
133986.0,95379.0,5672.0
133986.0,95379.0,5673.0
133986.0,95379.0,5674.0
133986.0,95379.0,5675.0
133986.0,95379.0,5676.0
133986.0,95379.0,5677.0
133986.0,95379.0,5678.0
133986.0,95379.0,5679.0
133986.0,95379.0,5680.0
133986.0,95379.0,5681.0
133986.0,95379.0,5682.0
133986.0,95379.0,5683.0
133986.0,95379.0,5684.0
133986.0,95379.0,5685.0
133986.0,95379.0,5686.0
133986.0,95379.0,5687.0
133986.0,95379.0,5688.0
133986.0,95379.0,5689.0
133986.0,95379.0,5690.0
133986.0,95379.0,5691.0
133986.0,95379.0,5692.0
133986.0,95379.0,5693.0
133986.0,95379.0,5694.0
133986.0,95379.0,5695.0
133986.0,95379.0,5696.0
133986.0,95379.0,5697.0
133986.0,95379.0,5698.0
133986.0,95379.0,5699.0
133986.0,95379.0,5700.0
133986.0,95379.0,5701.0
133986.0,95379.0,5702.0
133986.0,95379.0,5703.0
133986.0,95379.0,5704.0
133986.0,95379.0,5705.0
133986.0,95379.0,5706.0
133986.0,95379.0,5707.0
133986.0,95379.0,5708.0
133986.0,95379.0,5709.0
133986.0,95379.0,5710.0
133986.0,95379.0,5711.0
133986.0,95379.0,5712.0
133986.0,95379.0,5713.0
133986.0,95379.0,5714.0
133986.0,95379.0,5715.0
133986.0,95379.0,5716.0
133986.0,95379.0,5717.0
133986.0,95379.0,5718.0
133986.0,95379.0,5719.0
133986.0,95379.0,5720.0
133986.0,95379.0,5721.0
133986.0,95379.0,5722.0
133986.0,95379.0,5723.0
133986.0,95379.0,5724.0
133986.0,95379.0,5725.0
133986.0,95379.0,5726.0
133986.0,95379.0,5727.0
133986.0,95379.0,5728.0
133986.0,95379.0,5729.0
133986.0,95379.0,5730.0
133986.0,95379.0,5731.0
133986.0,95379.0,5732.0
133986.0,95379.0,5733.0
133986.0,95379.0,5734.0
133986.0,95379.0,5735.0
133986.0,95379.0,5736.0
133986.0,95379.0,5737.0
133986.0,95379.0,5738.0
133986.0,95379.0,5739.0
133986.0,95379.0,5740.0
133986.0,95379.0,5741.0
133986.0,95379.0,5742.0
133986.0,95379.0,5743.0
133986.0,95379.0,5744.0
133986.0,95379.0,5745.0
133986.0,95379.0,5746.0
133986.0,95379.0,5747.0
133986.0,95379.0,5748.0
133986.0,95379.0,5749.0
133986.0,95379.0,5750.0
133986.0,95379.0,5751.0
133986.0,95379.0,5752.0
133986.0,95379.0,5753.0
133986.0,95379.0,5754.0
133986.0,95379.0,5755.0
133986.0,95379.0,5756.0
133986.0,95379.0,5757.0
133986.0,95379.0,5758.0
133986.0,95379.0,5759.0
133986.0,95379.0,5760.0
133986.0,95379.0,5761.0
133986.0,95379.0,5762.0
133986.0,95379.0,5763.0
133986.0,95379.0,5764.0
133986.0,95379.0,5765.0
133986.0,95379.0,5766.0
133986.0,95379.0,5767.0
133986.0,95379.0,5768.0
133986.0,95379.0,5769.0
133986.0,95379.0,5770.0
133986.0,95379.0,5771.0
133986.0,95379.0,5772.0
133986.0,95379.0,5773.0
133986.0,95379.0,5774.0
133986.0,95379.0,5775.0
133986.0,95379.0,5776.0
133986.0,95379.0,5777.0
133986.0,95379.0,5778.0
133986.0,95379.0,5779.0
133986.0,95379.0,5780.0
133986.0,95379.0,5781.0
133986.0,95379.0,5782.0
133986.0,95379.0,5783.0
133986.0,95379.0,5784.0
133986.0,95379.0,5785.0
133986.0,95379.0,5786.0
133986.0,95379.0,5787.0
133986.0,95379.0,5788.0
133986.0,95379.0,5789.0
133986.0,95379.0,5790.0
133986.0,95379.0,5791.0
133986.0,95379.0,5792.0
133986.0,95379.0,5793.0
133986.0,95379.0,5794.0
133986.0,95379.0,5795.0
133986.0,95379.0,5796.0
133986.0,95379.0,5797.0
133986.0,95379.0,5798.0
133986.0,95379.0,5799.0
133986.0,95379.0,5800.0
133986.0,95379.0,5801.0
133986.0,95379.0,5802.0
133986.0,95379.0,5803.0
133986.0,95379.0,5804.0
133986.0,95379.0,5805.0
133986.0,95379.0,5806.0
133986.0,95379.0,5807.0
133986.0,95379.0,5808.0
133986.0,95379.0,5809.0
133986.0,95379.0,5810.0
133986.0,95379.0,5811.0
133986.0,95379.0,5812.0
133986.0,95379.0,5813.0
133986.0,95379.0,5814.0
133986.0,95379.0,5815.0
133986.0,95379.0,5816.0
133986.0,95379.0,5817.0
133986.0,95379.0,5818.0
133986.0,95379.0,5819.0
133986.0,95379.0,5820.0
133986.0,95379.0,5821.0
133986.0,95379.0,5822.0
133986.0,95379.0,5823.0
133986.0,95379.0,5824.0
133986.0,95379.0,5825.0
133986.0,95379.0,5826.0
133986.0,95379.0,5827.0
133986.0,95379.0,5828.0
133986.0,95379.0,5829.0
133986.0,95379.0,5830.0
133986.0,95379.0,5831.0
133986.0,95379.0,5832.0
133986.0,95379.0,5833.0
133986.0,95379.0,5834.0
133986.0,95379.0,5835.0
133986.0,95379.0,5836.0
133986.0,95379.0,5837.0
133986.0,95379.0,5838.0
133986.0,95379.0,5839.0
133986.0,95379.0,5840.0
133986.0,95379.0,5841.0
133986.0,95379.0,5842.0
133986.0,95379.0,5843.0
133986.0,95379.0,5844.0
133986.0,95379.0,5845.0
133986.0,95379.0,5846.0
133986.0,95379.0,5847.0
133986.0,95379.0,5848.0
133986.0,95379.0,5849.0
133986.0,95379.0,5850.0
133986.0,95379.0,5851.0
133986.0,95379.0,5852.0
133986.0,95379.0,5853.0
133986.0,95379.0,5854.0
133986.0,95379.0,5855.0
133986.0,95379.0,5856.0
133986.0,95379.0,5857.0
133986.0,95379.0,5858.0
133986.0,95379.0,5859.0
133986.0,95379.0,5860.0
133986.0,95379.0,5861.0
133986.0,95379.0,5862.0
133986.0,95379.0,5863.0
133986.0,95379.0,5864.0
133986.0,95379.0,5865.0
133986.0,95379.0,5866.0
133986.0,95379.0,5867.0
133986.0,95379.0,5868.0
133986.0,95379.0,5869.0
133986.0,95379.0,5870.0
133986.0,95379.0,5871.0
133986.0,95379.0,5872.0
133986.0,95379.0,5873.0
133986.0,95379.0,5874.0
133986.0,95379.0,5875.0
133986.0,95379.0,5876.0
133986.0,95379.0,5877.0
133986.0,95379.0,5878.0
133986.0,95379.0,5879.0
133986.0,95379.0,5880.0
133986.0,95379.0,5881.0
133986.0,95379.0,5882.0
133986.0,95379.0,5883.0
133986.0,95379.0,5884.0
133986.0,95379.0,5885.0
133986.0,95379.0,5886.0
133986.0,95379.0,5887.0
133986.0,95379.0,5888.0
133986.0,95379.0,5889.0
133986.0,95379.0,5890.0
133986.0,95379.0,5891.0
133986.0,95379.0,5892.0
133986.0,95379.0,5893.0
133986.0,95379.0,5894.0
133986.0,95379.0,5895.0
133986.0,95379.0,5896.0
133986.0,95379.0,5897.0
133986.0,95379.0,5898.0
133986.0,95379.0,5899.0
133986.0,95379.0,5900.0
133986.0,95379.0,5901.0
133986.0,95379.0,5902.0
133986.0,95379.0,5903.0
133986.0,95379.0,5904.0
133986.0,95379.0,5905.0
133986.0,95379.0,5906.0
133986.0,95379.0,5907.0
133986.0,95379.0,5908.0
133986.0,95379.0,5909.0
133986.0,95379.0,5910.0
133986.0,95379.0,5911.0
133986.0,95379.0,5912.0
133986.0,95379.0,5913.0
133986.0,95379.0,5914.0
133986.0,95379.0,5915.0
133986.0,95379.0,5916.0
133986.0,95379.0,5917.0
133986.0,95379.0,5918.0
133986.0,95379.0,5919.0
133986.0,95379.0,5920.0
133986.0,95379.0,5921.0
133986.0,95379.0,5922.0
133986.0,95379.0,5923.0
133986.0,95379.0,5924.0
133986.0,95379.0,5925.0
133986.0,95379.0,5926.0
133986.0,95379.0,5927.0
133986.0,95379.0,5928.0
133986.0,95379.0,5929.0
133986.0,95379.0,5930.0
133986.0,95379.0,5931.0
133986.0,95379.0,5932.0
133986.0,95379.0,5933.0
133986.0,95379.0,5934.0
133986.0,95379.0,5935.0
133986.0,95379.0,5936.0
133986.0,95379.0,5937.0
133986.0,95379.0,5938.0
133986.0,95379.0,5939.0
133986.0,95379.0,5940.0
133986.0,95379.0,5941.0
133986.0,95379.0,5942.0
133986.0,95379.0,5943.0
133986.0,95379.0,5944.0
133986.0,95379.0,5945.0
133986.0,95379.0,5946.0
133986.0,95379.0,5947.0
133986.0,95379.0,5948.0
133986.0,95379.0,5949.0
133986.0,95379.0,5950.0
133986.0,95379.0,5951.0
133986.0,95379.0,5952.0
133986.0,95379.0,5953.0
133986.0,95379.0,5954.0
133986.0,95379.0,5955.0
133986.0,95379.0,5956.0
133986.0,95379.0,5957.0
133986.0,95379.0,5958.0
133986.0,95379.0,5959.0
133986.0,95379.0,5960.0
133986.0,95379.0,5961.0
133986.0,95379.0,5962.0
133986.0,95379.0,5963.0
133986.0,95379.0,5964.0
133986.0,95379.0,5965.0
133986.0,95379.0,5966.0
133986.0,95379.0,5967.0
133986.0,95379.0,5968.0
133986.0,95379.0,5969.0
133986.0,95379.0,5970.0
133986.0,95379.0,5971.0
133986.0,95379.0,5972.0
133986.0,95379.0,5973.0
133986.0,95379.0,5974.0
133986.0,95379.0,5975.0
133986.0,95379.0,5976.0
133986.0,95379.0,5977.0
133986.0,95379.0,5978.0
133986.0,95379.0,5979.0
133986.0,95379.0,5980.0
133986.0,95379.0,5981.0
133986.0,95379.0,5982.0
133986.0,95379.0,5983.0
133986.0,95379.0,5984.0
133986.0,95379.0,5985.0
133986.0,95379.0,5986.0
133986.0,95379.0,5987.0
133986.0,95379.0,5988.0
133986.0,95379.0,5989.0
133986.0,95379.0,5990.0
133986.0,95379.0,5991.0
133986.0,95379.0,5992.0
133986.0,95379.0,5993.0
133986.0,95379.0,5994.0
133986.0,95379.0,5995.0
133986.0,95379.0,5996.0
133986.0,95379.0,5997.0
133986.0,95379.0,5998.0
133986.0,95379.0,5999.0
133986.0,95379.0,6000.0
133986.0,95379.0,6001.0
133986.0,95379.0,6002.0
133986.0,95379.0,6003.0
133986.0,95379.0,6004.0
133986.0,95379.0,6005.0
133986.0,95379.0,6006.0
133986.0,95379.0,6007.0
133986.0,95379.0,6008.0
133986.0,95379.0,6009.0
133986.0,95379.0,6010.0
133986.0,95379.0,6011.0
133986.0,95379.0,6012.0
133986.0,95379.0,6013.0
133986.0,95379.0,6014.0
133986.0,95379.0,6015.0
133986.0,95379.0,6016.0
133986.0,95379.0,6017.0
133986.0,95379.0,6018.0
133986.0,95379.0,6019.0
133986.0,95379.0,6020.0
133986.0,95379.0,6021.0
133986.0,95379.0,6022.0
133986.0,95379.0,6023.0
133986.0,95379.0,6024.0
133986.0,95379.0,6025.0
133986.0,95379.0,6026.0
133986.0,95379.0,6027.0
133986.0,95379.0,6028.0
133986.0,95379.0,6029.0
133986.0,95379.0,6030.0
133986.0,95379.0,6031.0
133986.0,95379.0,6032.0
133986.0,95379.0,6033.0
133986.0,95379.0,6034.0
133986.0,95379.0,6035.0
133986.0,95379.0,6036.0
133986.0,95379.0,6037.0
133986.0,95379.0,6038.0
133986.0,95379.0,6039.0
133986.0,95379.0,6040.0
133986.0,95379.0,6041.0
133986.0,95379.0,6042.0
133986.0,95379.0,6043.0
133986.0,95379.0,6044.0
133986.0,95379.0,6045.0
133986.0,95379.0,6046.0
133986.0,95379.0,6047.0
133986.0,95379.0,6048.0
133986.0,95379.0,6049.0
133986.0,95379.0,6050.0
133986.0,95379.0,6051.0
133986.0,95379.0,6052.0
133986.0,95379.0,6053.0
133986.0,95379.0,6054.0
133986.0,95379.0,6055.0
133986.0,95379.0,6056.0
133986.0,95379.0,6057.0
133986.0,95379.0,6058.0
133986.0,95379.0,6059.0
133986.0,95379.0,6060.0
133986.0,95379.0,6061.0
133986.0,95379.0,6062.0
133986.0,95379.0,6063.0
133986.0,95379.0,6064.0
133986.0,95379.0,6065.0
133986.0,95379.0,6066.0
133986.0,95379.0,6067.0
133986.0,95379.0,6068.0
133986.0,95379.0,6069.0
133986.0,95379.0,6070.0
133986.0,95379.0,6071.0
133986.0,95379.0,6072.0
133986.0,95379.0,6073.0
133986.0,95379.0,6074.0
133986.0,95379.0,6075.0
133986.0,95379.0,6076.0
133986.0,95379.0,6077.0
133986.0,95379.0,6078.0
133986.0,95379.0,6079.0
133986.0,95379.0,6080.0
133986.0,95379.0,6081.0
133986.0,95379.0,6082.0
133986.0,95379.0,6083.0
133986.0,95379.0,6084.0
133986.0,95379.0,6085.0
133986.0,95379.0,6086.0
133986.0,95379.0,6087.0
133986.0,95379.0,6088.0
133986.0,95379.0,6089.0
133986.0,95379.0,6090.0
133986.0,95379.0,6091.0
133986.0,95379.0,6092.0
133986.0,95379.0,6093.0
133986.0,95379.0,6094.0
133986.0,95379.0,6095.0
133986.0,95379.0,6096.0
133986.0,95379.0,6097.0
133986.0,95379.0,6098.0
133986.0,95379.0,6099.0
133986.0,95379.0,6100.0
133986.0,95379.0,6101.0
133986.0,95379.0,6102.0
133986.0,95379.0,6103.0
133986.0,95379.0,6104.0
133986.0,95379.0,6105.0
133986.0,95379.0,6106.0
133986.0,95379.0,6107.0
133986.0,95379.0,6108.0
133986.0,95379.0,6109.0
133986.0,95379.0,6110.0
133986.0,95379.0,6111.0
133986.0,95379.0,6112.0
133986.0,95379.0,6113.0
133986.0,95379.0,6114.0
133986.0,95379.0,6115.0
133986.0,95379.0,6116.0
133986.0,95379.0,6117.0
133986.0,95379.0,6118.0
133986.0,95379.0,6119.0
133986.0,95379.0,6120.0
133986.0,95379.0,6121.0
133986.0,95379.0,6122.0
133986.0,95379.0,6123.0
133986.0,95379.0,6124.0
133986.0,95379.0,6125.0
133986.0,95379.0,6126.0
133986.0,95379.0,6127.0
133986.0,95379.0,6128.0
133986.0,95379.0,6129.0
133986.0,95379.0,6130.0
133986.0,95379.0,6131.0
133986.0,95379.0,6132.0
133986.0,95379.0,6133.0
133986.0,95379.0,6134.0
133986.0,95379.0,6135.0
133986.0,95379.0,6136.0
133986.0,95379.0,6137.0
133986.0,95379.0,6138.0
133986.0,95379.0,6139.0
133986.0,95379.0,6140.0
133986.0,95379.0,6141.0
133986.0,95379.0,6142.0
133986.0,95379.0,6143.0
133986.0,95379.0,6144.0
133986.0,95379.0,6145.0
133986.0,95379.0,6146.0
133986.0,95379.0,6147.0
133986.0,95379.0,6148.0
133986.0,95379.0,6149.0
133986.0,95379.0,6150.0
133986.0,95379.0,6151.0
133986.0,95379.0,6152.0
133986.0,95379.0,6153.0
133986.0,95379.0,6154.0
133986.0,95379.0,6155.0
133986.0,95379.0,6156.0
133986.0,95379.0,6157.0
133986.0,95379.0,6158.0
133986.0,95379.0,6159.0
133986.0,95379.0,6160.0
133986.0,95379.0,6161.0
133986.0,95379.0,6162.0
133986.0,95379.0,6163.0
133986.0,95379.0,6164.0
133986.0,95379.0,6165.0
133986.0,95379.0,6166.0
133986.0,95379.0,6167.0
133986.0,95379.0,6168.0
133986.0,95379.0,6169.0
133986.0,95379.0,6170.0
133986.0,95379.0,6171.0
133986.0,95379.0,6172.0
133986.0,95379.0,6173.0
133986.0,95379.0,6174.0
133986.0,95379.0,6175.0
133986.0,95379.0,6176.0
133986.0,95379.0,6177.0
133986.0,95379.0,6178.0
133986.0,95379.0,6179.0
133986.0,95379.0,6180.0
133986.0,95379.0,6181.0
133986.0,95379.0,6182.0
133986.0,95379.0,6183.0
133986.0,95379.0,6184.0
133986.0,95379.0,6185.0
133986.0,95379.0,6186.0
133986.0,95379.0,6187.0
133986.0,95379.0,6188.0
133986.0,95379.0,6189.0
133986.0,95379.0,6190.0
133986.0,95379.0,6191.0
133986.0,95379.0,6192.0
133986.0,95379.0,6193.0
133986.0,95379.0,6194.0
133986.0,95379.0,6195.0
133986.0,95379.0,6196.0
133986.0,95379.0,6197.0
133986.0,95379.0,6198.0
133986.0,95379.0,6199.0
133986.0,95379.0,6200.0
133986.0,95379.0,6201.0
133986.0,95379.0,6202.0
133986.0,95379.0,6203.0
133986.0,95379.0,6204.0
133986.0,95379.0,6205.0
133986.0,95379.0,6206.0
133986.0,95379.0,6207.0
133986.0,95379.0,6208.0
133986.0,95379.0,6209.0
133986.0,95379.0,6210.0
133986.0,95379.0,6211.0
133986.0,95379.0,6212.0
133986.0,95379.0,6213.0
133986.0,95379.0,6214.0
133986.0,95379.0,6215.0
133986.0,95379.0,6216.0
133986.0,95379.0,6217.0
133986.0,95379.0,6218.0
133986.0,95379.0,6219.0
133986.0,95379.0,6220.0
133986.0,95379.0,6221.0
133986.0,95379.0,6222.0
133986.0,95379.0,6223.0
133986.0,95379.0,6224.0
133986.0,95379.0,6225.0
133986.0,95379.0,6226.0
133986.0,95379.0,6227.0
133986.0,95379.0,6228.0
133986.0,95379.0,6229.0
133986.0,95379.0,6230.0
133986.0,95379.0,6231.0
133986.0,95379.0,6232.0
133986.0,95379.0,6233.0
133986.0,95379.0,6234.0
133986.0,95379.0,6235.0
133986.0,95379.0,6236.0
133986.0,95379.0,6237.0
133986.0,95379.0,6238.0
133986.0,95379.0,6239.0
133986.0,95379.0,6240.0
133986.0,95379.0,6241.0
133986.0,95379.0,6242.0
133986.0,95379.0,6243.0
133986.0,95379.0,6244.0
133986.0,95379.0,6245.0
133986.0,95379.0,6246.0
133986.0,95379.0,6247.0
133986.0,95379.0,6248.0
133986.0,95379.0,6249.0
133986.0,95379.0,6250.0
133986.0,95379.0,6251.0
133986.0,95379.0,6252.0
133986.0,95379.0,6253.0
133986.0,95379.0,6254.0
133986.0,95379.0,6255.0
133986.0,95379.0,6256.0
133986.0,95379.0,6257.0
133986.0,95379.0,6258.0
133986.0,95379.0,6259.0
133986.0,95379.0,6260.0
133986.0,95379.0,6261.0
133986.0,95379.0,6262.0
133986.0,95379.0,6263.0
133986.0,95379.0,6264.0
133986.0,95379.0,6265.0
133986.0,95379.0,6266.0
133986.0,95379.0,6267.0
133986.0,95379.0,6268.0
133986.0,95379.0,6269.0
133986.0,95379.0,6270.0
133986.0,95379.0,6271.0
133986.0,95379.0,6272.0
133986.0,95379.0,6273.0
133986.0,95379.0,6274.0
133986.0,95379.0,6275.0
133986.0,95379.0,6276.0
133986.0,95379.0,6277.0
133986.0,95379.0,6278.0
133986.0,95379.0,6279.0
133986.0,95379.0,6280.0
133986.0,95379.0,6281.0
133986.0,95379.0,6282.0
133986.0,95379.0,6283.0
133986.0,95379.0,6284.0
133986.0,95379.0,6285.0
133986.0,95379.0,6286.0
133986.0,95379.0,6287.0
133986.0,95379.0,6288.0
133986.0,95379.0,6289.0
133986.0,95379.0,6290.0
133986.0,95379.0,6291.0
133986.0,95379.0,6292.0
133986.0,95379.0,6293.0
133986.0,95379.0,6294.0
133986.0,95379.0,6295.0
133986.0,95379.0,6296.0
133986.0,95379.0,6297.0
133986.0,95379.0,6298.0
133986.0,95379.0,6299.0
133986.0,95379.0,6300.0
133986.0,95379.0,6301.0
133986.0,95379.0,6302.0
133986.0,95379.0,6303.0
133986.0,95379.0,6304.0
133986.0,95379.0,6305.0
133986.0,95379.0,6306.0
133986.0,95379.0,6307.0
133986.0,95379.0,6308.0
133986.0,95379.0,6309.0
133986.0,95379.0,6310.0
133986.0,95379.0,6311.0
133986.0,95379.0,6312.0
133986.0,95379.0,6313.0
133986.0,95379.0,6314.0
133986.0,95379.0,6315.0
133986.0,95379.0,6316.0
133986.0,95379.0,6317.0
133986.0,95379.0,6318.0
133986.0,95379.0,6319.0
133986.0,95379.0,6320.0
133986.0,95379.0,6321.0
133986.0,95379.0,6322.0
133986.0,95379.0,6323.0
133986.0,95379.0,6324.0
133986.0,95379.0,6325.0
133986.0,95379.0,6326.0
133986.0,95379.0,6327.0
133986.0,95379.0,6328.0
133986.0,95379.0,6329.0
133986.0,95379.0,6330.0
133986.0,95379.0,6331.0
133986.0,95379.0,6332.0
133986.0,95379.0,6333.0
133986.0,95379.0,6334.0
133986.0,95379.0,6335.0
133986.0,95379.0,6336.0
133986.0,95379.0,6337.0
133986.0,95379.0,6338.0
133986.0,95379.0,6339.0
133986.0,95379.0,6340.0
133986.0,95379.0,6341.0
133986.0,95379.0,6342.0
133986.0,95379.0,6343.0
133986.0,95379.0,6344.0
133986.0,95379.0,6345.0
133986.0,95379.0,6346.0
133986.0,95379.0,6347.0
133986.0,95379.0,6348.0
133986.0,95379.0,6349.0
133986.0,95379.0,6350.0
133986.0,95379.0,6351.0
133986.0,95379.0,6352.0
133986.0,95379.0,6353.0
133986.0,95379.0,6354.0
133986.0,95379.0,6355.0
133986.0,95379.0,6356.0
133986.0,95379.0,6357.0
133986.0,95379.0,6358.0
133986.0,95379.0,6359.0
133986.0,95379.0,6360.0
133986.0,95379.0,6361.0
133986.0,95379.0,6362.0
133986.0,95379.0,6363.0
133986.0,95379.0,6364.0
133986.0,95379.0,6365.0
133986.0,95379.0,6366.0
133986.0,95379.0,6367.0
133986.0,95379.0,6368.0
133986.0,95379.0,6369.0
133986.0,95379.0,6370.0
133986.0,95379.0,6371.0
133986.0,95379.0,6372.0
133986.0,95379.0,6373.0
133986.0,95379.0,6374.0
133986.0,95379.0,6375.0
133986.0,95379.0,6376.0
133986.0,95379.0,6377.0
133986.0,95379.0,6378.0
133986.0,95379.0,6379.0
133986.0,95379.0,6380.0
133986.0,95379.0,6381.0
133986.0,95379.0,6382.0
133986.0,95379.0,6383.0
133986.0,95379.0,6384.0
133986.0,95379.0,6385.0
133986.0,95379.0,6386.0
133986.0,95379.0,6387.0
133986.0,95379.0,6388.0
133986.0,95379.0,6389.0
133986.0,95379.0,6390.0
133986.0,95379.0,6391.0
133986.0,95379.0,6392.0
133986.0,95379.0,6393.0
133986.0,95379.0,6394.0
133986.0,95379.0,6395.0
133986.0,95379.0,6396.0
133986.0,95379.0,6397.0
133986.0,95379.0,6398.0
133986.0,95379.0,6399.0
133986.0,95379.0,6400.0
133986.0,95379.0,6401.0
133986.0,95379.0,6402.0
133986.0,95379.0,6403.0
133986.0,95379.0,6404.0
133986.0,95379.0,6405.0
133986.0,95379.0,6406.0
133986.0,95379.0,6407.0
133986.0,95379.0,6408.0
133986.0,95379.0,6409.0
133986.0,95379.0,6410.0
133986.0,95379.0,6411.0
133986.0,95379.0,6412.0
133986.0,95379.0,6413.0
133986.0,95379.0,6414.0
133986.0,95379.0,6415.0
133986.0,95379.0,6416.0
133986.0,95379.0,6417.0
133986.0,95379.0,6418.0
133986.0,95379.0,6419.0
133986.0,95379.0,6420.0
133986.0,95379.0,6421.0
133986.0,95379.0,6422.0
133986.0,95379.0,6423.0
133986.0,95379.0,6424.0
133986.0,95379.0,6425.0
133986.0,95379.0,6426.0
133986.0,95379.0,6427.0
133986.0,95379.0,6428.0
133986.0,95379.0,6429.0
133986.0,95379.0,6430.0
133986.0,95379.0,6431.0
133986.0,95379.0,6432.0
133986.0,95379.0,6433.0
133986.0,95379.0,6434.0
133986.0,95379.0,6435.0
133986.0,95379.0,6436.0
133986.0,95379.0,6437.0
133986.0,95379.0,6438.0
133986.0,95379.0,6439.0
133986.0,95379.0,6440.0
133986.0,95379.0,6441.0
133986.0,95379.0,6442.0
